清算后, 牧容定制荣耀2号, 国信证券外包
清算后, 晖鸿掘金3号, 国信证券外包
清算后, 天风天成多策略1号, 国信证券外包
清算后, 晖鸿掘金5号, 国信证券外包
清算后, 牧容荣耀5号, 国信证券外包
清算后, 晖鸿掘金6号, 国信证券外包
清算后, 华永信东成一号, 国信证券外包
清算后, 大润一号, 华泰证券
清算后, 进化资本科技驱动基金, 华泰证券
清算后, 上海珺容, 华泰证券
清算后, 掘金32号, 华泰证券
清算后, 银叶琢玉2期私募基金, 华泰证券
清算后, 观云景泰1号, 华泰证券
清算后, 鑫源瑞成长1期, 华泰证券
清算后, 无锋三号私募基金, 华泰证券
清算后, 中颖众乐私募投资基金, 华泰证券
清算后, 中颖无隅, 华泰证券
清算后, 银叶宏观配置15号, 华泰证券
清算后, 双安誉信对冲2号基金, 华泰证券
清算后, 双安誉信对冲7号基金, 华泰证券
清算后, 天风励京FOF, 华泰证券
清算后, 梧桐智睿五号, 华泰证券
清算后, 鸿升对冲1号, 华泰证券
清算后, 锦沣1号, 华泰证券
清算后, 浦泓3号, 华泰证券
清算后, 双安誉信量化对冲3号, 华泰证券
清算后, 中承鸿鑫三号, 华泰证券
清算后, 昌宏1号, 华泰证券
清算后, 中山固收强债, 信托招行
清算后, 天权50号定向资管计划, 信托招行
清算后, 外贸信托昀沣信托计划, 信托招行
清算后, 广发择时对冲2号, 信托招行
清算后, 泰隆1号投资信托计划, 信托招行
清算后, 广发择时对冲1号, 信托招行
清算后, 中信信托:cmbdata%date_all%.zip, 信托招行
清算后, 鹏华资产百川1号, 信托招行
清算后, 博普指数挂钩私募基金, 信托招行
清算后, 华润信托-恒富价值1号, 信托招行
清算后, 陕国投秦峰计划, 信托招行
清算后, 光大信托鼎益丰天河9号, 信托招行
清算后, 华润信托-润之信52期, 信托招行
清算后, 华润信托-润之信40号, 信托招行
清算后, 厦门信托-天勤33号, 信托招行
